index	title	author	date	genre	genre_hum	x	y
00011873	Uncle Dynamite	Wodehouse, P. G.	1948	Detective and mystery	Detective and mystery	4.415993690490723	-9.521121978759766
00011887	The girl on the Via Flaminia	Hayes, Alfred	1949	Romance	Romance	0.9255102872848511	-3.271118402481079
00011892	Love in a cold climate	Mitford, Nancy	1949	Romance	Romance	3.236499786376953	-8.441880226135254
00020007	The polkadot murder	Crane, Frances	1951	Detective and mystery	Detective and mystery	7.548844814300537	-1.4737931489944458
00020045	The currents of space	Asimov, Isaac	1952	Science fiction	Science fiction	-8.143970489501953	1.4172471761703491
00020046	Recipe for homicide	Blochman, Lawrence G.	1952	Detective and mystery	Detective and mystery	8.756505012512207	-2.513775110244751
00020053	A town of masks	Davis, Dorothy Salisbury	1952	Detective and mystery	Detective and mystery	6.572838306427002	-1.400228500366211
00020062	The rolling Stones	Heinlein, Robert A.	1952	Science fiction	Science fiction	-7.094633102416992	1.9773485660552979
00020074	Mists of dawn	Oliver, Symmes Chawick	1952	Science fiction	Science fiction	-7.734295845031738	-0.90018630027771
00020083	Second foundation	Asimov, Isaac	1953	Science fiction	Science fiction	-8.444578170776367	1.4439188241958618
00020091	13 white tulips	Crane, Frances	1953	Detective and mystery	Detective and mystery	7.478519439697266	-2.0064730644226074
00020108	The neon jungle	MacDonald, John D.	1953	Detective and mystery	Detective and mystery	8.055292129516602	0.49925923347473145
00020117	The light in the forest	Richter, Conrad	1953	Historical	Historical	-2.1727259159088135	-4.464081764221191
00020122	The transcendent man	Sohl, Jerry	1953	Science fiction	Science fiction	-6.604499816894531	1.1376484632492065
00020128	The caves of steel	Asimov, Isaac	1954	Science fiction	Science fiction	-8.153826713562012	1.4967902898788452
00020137	The case of the fugitive nurse	Gardner, Erle Stanley	1954	Detective and mystery	Detective and mystery	10.631095886230469	-2.6562788486480713
00020143	Kilkenny	L'Amour, Louis	1954	Westerns	Westerns	-7.427013874053955	-9.472740173339844
00020147	The law at Randado	Leonard, Elmore	1954	Westerns	Westerns	-7.306107997894287	-9.408479690551758
00020195	The long body	McCloy, Helen	1955	Detective and mystery	Detective and mystery	6.933952808380127	-3.6240663528442383
00020219	Horror on the Ruby X	Crane, Frances	1956	Detective and mystery	Detective and mystery	7.485974311828613	-1.6393070220947266
00020263	The day Christ died	Bishop, Jim	1957	Religious	Religious	-5.975301742553711	-4.803555011749268
00020264	Dandelion wine	Bradbury, Ray	1957	Science fiction	Science fiction	2.2850992679595947	-1.1908760070800781
00020272	The green odyssey	Farmer, Philip Jose	1957	Science fiction	Science fiction	-7.776513576507568	-0.8155035972595215
00020279	Citizen of the galaxy	Heinlein, Robert A.	1957	Science fiction	Science fiction	-6.96779203414917	1.9388647079467773
00020313	Playback	Chandler, Raymond	1958	Detective and mystery	Detective and mystery	8.914864540100098	0.2784290015697479
00020335	North from Rome	MacInnes, Helen	1958	Detective and mystery	Detective and mystery	5.515040874481201	-5.176745414733887
00020352	The poorhouse fair	Updike, John	1958	Domestic	Domestic	-0.07442706823348999	-1.1450514793395996
00020372	The case of the mythical monkeys	Gardner, Erle Stanley	1959	Detective and mystery	Detective and mystery	10.629300117492676	-2.628169059753418
00020378	Maggie Cassidy	Kerouac, Jack	1959	Romance	Romance	4.130132675170898	-0.34556618332862854
00020387	Return to Peyton Place	Metalious, Grace	1959	Domestic	Domestic	-0.08592946827411652	0.371390700340271
00020410	The daybreakers	L'Amour, Louis	1960	Westerns	Westerns	-7.503184795379639	-9.4762601852417
00020460	Hombre	Leonard, Elmore	1961	Westerns	Westerns	-7.342138290405273	-9.389145851135254
00020479	Cassandra at the wedding	Baker, Dorothy	1962	Domestic	Domestic	2.1659867763519287	0.27443987131118774
00020539	Run River	Didion, Joan	1963	Detective and mystery	Detective and mystery	3.2219228744506836	1.9908055067062378
00020578	Martian time-slip	Dick, Philip K	1964	Science fiction	Science fiction	-6.325612545013428	2.2006542682647705
00020583	Catherine Carmier	Gaines, Ernest J.	1964	Romance	Romance	4.167846202850342	-0.9420039057731628
00020587	Farnham's freehold	Heinlein, Robert A.	1964	Science fiction	Science fiction	-6.362919807434082	2.134110450744629
00020593	Kiowa trail	L'Amour, Louis	1964	Westerns	Westerns	-7.509054183959961	-9.468334197998047
00020595	The hostile land	Lee, Wayne C	1964	Westerns	Westerns	-7.108332633972168	-9.430927276611328
00020607	And on the eighth day	Queen, (House)	1964	Detective and mystery	Detective and mystery	-2.318492889404297	-2.512153387069702
00020626	The inkling	Chappell, Fred	1965	Domestic	Domestic	0.7171367406845093	-1.3762787580490112
00020636	Dune	Herbert, Frank	1965	Science fiction	Science fiction	-9.677249908447266	0.7848863005638123
00020640	The Sackett brand	L'Amour, Louis	1965	Westerns	Westerns	-7.499903202056885	-9.468193054199219
00020653	The meandering corpse	Prather, Richard S	1965	Detective and mystery	Detective and mystery	8.741569519042969	1.961401104927063
00020655	Code three	Raphael, Rick	1965	Science fiction	Science fiction	-6.583773136138916	2.837282180786133
00020666	The tin can tree	Tyler, Anne	1965	Domestic	Domestic	3.410034418106079	0.3819579780101776
00020694	The eyes of Heisenberg	Herbert, Frank	1966	Science fiction	Science fiction	-8.353976249694824	1.5387152433395386
00020695	The green brain	Herbert, Frank	1966	Science fiction	Science fiction	-7.992105960845947	0.332622230052948
00020706	Trust	Ozick, Cynthia	1966	Domestic	Domestic	-3.602509021759033	0.352154016494751
00020713	With a vengeance	Linington, Elizabeth	1966	Detective and mystery	Detective and mystery	11.668067932128906	2.3804759979248047
00020717	Death of a doxy	Stout, Rex	1966	Detective and mystery	Detective and mystery	11.968741416931152	-1.75672447681427
00020742	The sky-liners	L'Amour, Louis	1967	Westerns	Westerns	-7.507933616638184	-9.474465370178223
00020753	A garden of earthly delights	Oates, Joyce Carol	1967	Domestic	Domestic	1.6941320896148682	-1.2947272062301636
00020817	Mr. Bridge	Connell, Evan S.	1969	Domestic	Domestic	0.5055408477783203	-0.017554981634020805
00020821	Galactic pot-healer	Dick, Philip K	1969	Science fiction	Science fiction	-6.717775344848633	2.115779399871826
00020841	Hildegarde Withers makes the scene	Palmer, Stuart	1969	Detective and mystery	Detective and mystery	7.664176940917969	-2.4140138626098633
00020855	Death of a dude	Stout, Rex	1969	Detective and mystery	Detective and mystery	11.965599060058594	-1.7670196294784546
00020867	Orn	Anthony, Piers	1970	Science fiction	Science fiction	-10.351696014404297	1.262677550315857
00020912	The pushbutton butterfly	Platt, Kin	1970	Detective and mystery	Detective and mystery	8.533858299255371	1.8948091268539429
00020918	Love story	Segal, Erich	1970	Romance	Romance	5.900271415710449	0.9861060380935669
00020920	Tower of glass	Silverberg, Robert	1970	Science fiction	Science fiction	-8.655705451965332	3.3732717037200928
00020990	The world inside	Silverberg, Robert	1971	Science fiction	Science fiction	-8.542911529541016	3.378818988800049
00021014	The terminal man	Crichton, Michael	1972	Science fiction	Science fiction	-6.6742048263549805	6.170149326324463
00021041	Shockproof Sydney Skate	Meaker, Marijane	1972	Domestic	Domestic	3.80465030670166	2.7457900047302246
00021064	Dying inside	Silverberg, Robert	1972	Science fiction	Science fiction	-3.844534158706665	2.00945782661438
00021071	The car thief	Weesner, Theodore	1972	Domestic	Domestic	2.5470261573791504	2.083272695541382
00021093	Joshua: son of none	Freedman, Nancy Mars	1973	Science fiction	Science fiction	-6.533611297607422	5.707718849182129
00021111	High Deryni	Kurtz, Katherine	1973	Fantasy	Fantasy	-8.601611137390137	-4.485877513885498
00021144	Bless the beasts and children	Swarthout, Glendon Fred	1973	Domestic	Domestic	0.08272308856248856	5.289599895477295
00021164	Flow my tears: the policeman said	Dick, Philip K	1974	Science fiction	Science fiction	-6.090564727783203	2.3683509826660156
00021193	The war between the Tates	Lurie, Alison	1974	Domestic	Domestic	-1.3645786046981812	1.280063271522522
00021215	The last days of Louisiana Red	Reed, Ishmael	1974	Detective and mystery	Detective and mystery	-3.568490505218506	4.12021017074585
00021255	A world full of strangers	Freeman, Cynthia	1975	Domestic	Domestic	-1.427131175994873	1.2630572319030762
00021258	A nun in the closet	Gilman, Dorothy	1975	Detective and mystery	Detective and mystery	5.279869079589844	-1.8979911804199219
00021289	The Vorovich affair	Stebel, S. L	1975	Detective and mystery	Detective and mystery	-3.452791452407837	6.959478855133057
00021310	The Great Santini	Conroy, Pat	1976	Domestic	Domestic	-3.1205239295959473	2.589723825454712
00021337	Swag	Leonard, Elmore	1976	Detective and mystery	Detective and mystery	6.808167457580566	9.046875953674316
00021380	Dancing Aztecs	Westlake, Donald E	1976	Detective and mystery	Detective and mystery	-0.7561144232749939	5.2795844078063965
00021401	Mind of my mind	Butler, Octavia E	1977	Science fiction	Science fiction	-6.820792198181152	-0.32945388555526733
00021444	The Chancellor manuscript	Ludlum, Robert	1977	Adventure	Adventure	-4.785595893859863	7.465861797332764
00021459	A way of life: like any other	O'Brien, Darcy	1977	Domestic	Domestic	1.4987353086471558	1.0129865407943726
00021518	Death in Florence	Effinger, George Alec	1978	Science fiction	Science fiction	-0.2541443407535553	0.4630200266838074
00021526	The sound of midnight	Grant, Charles L	1978	Horror	Horror	0.926019012928009	1.0752731561660767
00021532	Listening woman	Hillerman, Tony	1978	Detective and mystery	Detective and mystery	1.5611252784729004	11.204729080200195
00021569	Zoot-suit murders	Sanchez, Thomas	1978	Detective and mystery	Detective and mystery	-0.24476438760757446	5.634922504425049
00021618	Portraits	Freeman, Cynthia	1979	Domestic	Domestic	-1.424755573272705	1.27833890914917
00021634	Only children	Lurie, Alison	1979	Domestic	Domestic	3.324962615966797	0.5437703132629395
00021641	The luck runs out	MacLeod, Charlotte	1979	Detective and mystery	Detective and mystery	5.600427627563477	-2.3326656818389893
00021646	The better angels	McCarry, Charles	1979	Political	Political	-4.050131797790527	2.6015372276306152
00021652	The totem	Morrell, David	1979	Horror	Horror	-1.2124444246292114	6.495636940002441
00021666	Stardance	Robinson, Spider	1979	Science fiction	Science fiction	-6.652530670166016	1.321959376335144
00021676	Titan	Varley, John	1979	Science fiction	Science fiction	-8.023041725158691	3.5914604663848877
00021694	The book of Jamaica	Banks, Russell	1980	Political	Political	-3.977996826171875	5.244797706604004
00021707	The vampire tapestry	Charnas, Suzy McKee	1980	Horror	Horror	-1.8051509857177734	1.6599061489105225
00021720	Dragon's egg	Forward, Robert L	1980	Science fiction	Science fiction	-8.781978607177734	3.320640802383423
00021752	City primeval	Leonard, Elmore	1980	Detective and mystery	Detective and mystery	6.731459617614746	8.98378849029541
00021754	First channel	Lorrah, Jean	1980	Science fiction	Science fiction	-8.8099365234375	-1.1735165119171143
00021764	So long: see you tomorrow	Maxwell, William	1980	Domestic	Domestic	3.739623546600342	-1.6716045141220093
00021780	Still life with Woodpecker	Robbins, Tom	1980	Romance	Romance	-3.67826771736145	2.8478832244873047
00021786	Rough strife	Schwartz, Lynne Sharon	1980	Domestic	Domestic	-0.6943390965461731	0.783909022808075
00021793	The resort	Stein, Sol	1980	Adventure	Adventure	-2.876931667327881	7.444178581237793
00021803	An enemy of the state	Wilson, Francis Paul	1980	Science fiction	Science fiction	-9.72118854522705	3.027089834213257
00021828	Killed in the act	DeAndrea, William L	1981	Detective and mystery	Detective and mystery	6.665472030639648	5.071024417877197
00021831	The divine invasion	Dick, Philip K	1981	Science fiction	Science fiction	-6.050835132598877	2.19771146774292
00021836	The unreasoning mask	Farmer, Philip Jose	1981	Science fiction	Science fiction	-8.690373420715332	3.0440673828125
00021840	A world called solitude	Goldin, Stephen	1981	Science fiction	Science fiction	-9.40005874633789	2.4378042221069336
00021845	Red dragon	Harris, Thomas	1981	Detective and mystery	Detective and mystery	3.7725110054016113	10.377655982971191
00021848	30 for a Harry	Hoyt, Richard	1981	Detective and mystery	Detective and mystery	6.456295013427734	6.69276237487793
00021851	Slade's glacier	Jones, Robert F.	1981	Adventure	Adventure	-0.2966708242893219	6.700453758239746
00011686	Enter a murderer	Marsh, Ngaio	1941	Detective and mystery	Detective and mystery	6.903956890106201	-7.450021266937256
00011777	Prater Violet	Isherwood, Christopher	1945	Historical	Historical	5.739889621734619	-5.354648590087891
00011780	The rising of the moon	Mitchell, Gladys	1945	Detective and mystery	Detective and mystery	5.955197334289551	-8.63617992401123
00011783	Most secret	Shute, Nevil	1945	War stories	War stories	4.469698429107666	-6.947200775146484
00011801	Heritage perilous	Farnol, Jeffery	1946	Romance	Romance	-3.0909409523010254	-9.714803695678711
00011819	Come into my parlour	Wheatley, Dennis	1946	War stories	War stories	4.00410270690918	-6.569032192230225
00011835	Final curtain	Marsh, Ngaio	1947	Detective and mystery	Detective and mystery	6.329803466796875	-7.68958044052124
00011870	Eternity ring	Wentworth, Patricia	1948	Detective and mystery	Detective and mystery	6.940412998199463	-7.081218719482422
00011905	Cat & mouse	Brand, Christianna	1950	Detective and mystery	Detective and mystery	6.637393951416016	-7.020317554473877
00011931	The widows of Broome	Upfield, Arthur W.	1950	Detective and mystery	Detective and mystery	5.276705741882324	-7.449644088745117
00020006	The man who died twice	Coxe, George Harmon	1951	Detective and mystery	Detective and mystery	8.653899192810059	-1.3085885047912598
00020008	A gentle murderer	Davis, Dorothy Salisbury	1951	Detective and mystery	Detective and mystery	6.893162250518799	-0.6438085436820984
00020031	Gray Lensman	Smith, E. E.	1951	Science fiction	Science fiction	-8.864176750183105	1.5995712280273438
00020039	Dragon's island	Williamson, Jack	1951	Science fiction	Science fiction	-7.564030647277832	1.1878206729888916
00020044	Foundation and empire	Asimov, Isaac	1952	Science fiction	Science fiction	-8.415216445922852	1.2959773540496826
00020075	A shot in the dark	Powell, Richard	1952	Detective and mystery	Detective and mystery	9.42753791809082	0.0008509549079462886
00020080	The big sin	Webb, Jack	1952	Detective and mystery	Detective and mystery	8.84333610534668	-0.16127550601959229
00020086	The demolished man	Bester, Alfred	1953	Science fiction	Science fiction	-6.573712348937988	2.280276298522949
